ID	Gene Name	Species	KEGG_PATHWAY
TSLP	thymic stromal lymphopoietin(TSLP)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,
TPO	thyroid peroxidase(TPO)	Homo sapiens	hsa00350:Tyrosine metabolism,hsa01100:Metabolic pathways,hsa04918:Thyroid hormone synthesis,hsa05320:Autoimmune thyroid disease,
TLR1	toll like receptor 1(TLR1)	Homo sapiens	hsa04620:Toll-like receptor signaling pathway,hsa05152:Tuberculosis,
TLR2	toll like receptor 2(TLR2)	Homo sapiens	hsa04145:Phagosome,hsa04151:PI3K-Akt signaling pathway,hsa04620:Toll-like receptor signaling pathway,hsa05134:Legionellosis,hsa05140:Leishmaniasis,hsa05142:Chagas disease (American trypanosomiasis),hsa05144:Malaria,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05152:Tuberculosis,hsa05161:Hepatitis B,hsa05162:Measles,hsa05168:Herpes simplex infection,hsa05205:Proteoglycans in cancer,hsa05321:Inflammatory bowel disease (IBD),hsa05323:Rheumatoid arthritis,
TLR4	toll like receptor 4(TLR4)	Homo sapiens	hsa04064:NF-kappa B signaling pathway,hsa04066:HIF-1 signaling pathway,hsa04145:Phagosome,hsa04151:PI3K-Akt signaling pathway,hsa04620:Toll-like receptor signaling pathway,hsa05130:Pathogenic Escherichia coli infection,hsa05132:Salmonella infection,hsa05133:Pertussis,hsa05134:Legionellosis,hsa05140:Leishmaniasis,hsa05142:Chagas disease (American trypanosomiasis),hsa05144:Malaria,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05152:Tuberculosis,hsa05161:Hepatitis B,hsa05162:Measles,hsa05164:Influenza A,hsa05205:Proteoglycans in cancer,hsa05321:Inflammatory bowel disease (IBD),hsa05323:Rheumatoid arthritis,
TLR5	toll like receptor 5(TLR5)	Homo sapiens	hsa04620:Toll-like receptor signaling pathway,hsa05130:Pathogenic Escherichia coli infection,hsa05132:Salmonella infection,hsa05134:Legionellosis,hsa05321:Inflammatory bowel disease (IBD),
TLR6	toll like receptor 6(TLR6)	Homo sapiens	hsa04145:Phagosome,hsa04620:Toll-like receptor signaling pathway,hsa05142:Chagas disease (American trypanosomiasis),hsa05152:Tuberculosis,
TICAM1	toll like receptor adaptor molecule 1(TICAM1)	Homo sapiens	hsa04064:NF-kappa B signaling pathway,hsa04620:Toll-like receptor signaling pathway,hsa05133:Pertussis,hsa05142:Chagas disease (American trypanosomiasis),hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05164:Influenza A,hsa05168:Herpes simplex infection,
TNFSF10	tumor necrosis factor superfamily member 10(TNFSF10)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04068:FoxO signaling pathway,hsa04210:Apoptosis,hsa04650:Natural killer cell mediated cytotoxicity,hsa05162:Measles,hsa05164:Influenza A,
TP53BP2	tumor protein p53 binding protein 2(TP53BP2)	Homo sapiens	hsa04390:Hippo signaling pathway,
UQCRB	ubiquinol-cytochrome c reductase binding protein(UQCRB)	Homo sapiens	hsa00190:Oxidative phosphorylation,hsa01100:Metabolic pathways,hsa04260:Cardiac muscle contraction,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05010:Alzheimer's disease,hsa05012:Parkinson's disease,hsa05016:Huntington's disease,
UQCRQ	ubiquinol-cytochrome c reductase complex III subunit VII(UQCRQ)	Homo sapiens	hsa00190:Oxidative phosphorylation,hsa01100:Metabolic pathways,hsa04260:Cardiac muscle contraction,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05010:Alzheimer's disease,hsa05012:Parkinson's disease,hsa05016:Huntington's disease,
UQCRC1	ubiquinol-cytochrome c reductase core protein I(UQCRC1)	Homo sapiens	hsa00190:Oxidative phosphorylation,hsa01100:Metabolic pathways,hsa04260:Cardiac muscle contraction,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05010:Alzheimer's disease,hsa05012:Parkinson's disease,hsa05016:Huntington's disease,
UQCRC2	ubiquinol-cytochrome c reductase core protein II(UQCRC2)	Homo sapiens	hsa00190:Oxidative phosphorylation,hsa01100:Metabolic pathways,hsa04260:Cardiac muscle contraction,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05010:Alzheimer's disease,hsa05012:Parkinson's disease,hsa05016:Huntington's disease,
UQCRH	ubiquinol-cytochrome c reductase hinge protein(UQCRH)	Homo sapiens	hsa00190:Oxidative phosphorylation,hsa01100:Metabolic pathways,hsa04260:Cardiac muscle contraction,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05010:Alzheimer's disease,hsa05012:Parkinson's disease,hsa05016:Huntington's disease,
UQCR10	ubiquinol-cytochrome c reductase, complex III subunit X(UQCR10)	Homo sapiens	hsa00190:Oxidative phosphorylation,hsa01100:Metabolic pathways,hsa04260:Cardiac muscle contraction,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05010:Alzheimer's disease,hsa05012:Parkinson's disease,hsa05016:Huntington's disease,
UQCR11	ubiquinol-cytochrome c reductase, complex III subunit XI(UQCR11)	Homo sapiens	hsa00190:Oxidative phosphorylation,hsa01100:Metabolic pathways,hsa04260:Cardiac muscle contraction,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05010:Alzheimer's disease,hsa05012:Parkinson's disease,hsa05016:Huntington's disease,
UBA7	ubiquitin like modifier activating enzyme 7(UBA7)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa05012:Parkinson's disease,
UNC5A	unc-5 netrin receptor A(UNC5A)	Homo sapiens	hsa04360:Axon guidance,
UNC5B	unc-5 netrin receptor B(UNC5B)	Homo sapiens	hsa04360:Axon guidance,
UNC5C	unc-5 netrin receptor C(UNC5C)	Homo sapiens	hsa04360:Axon guidance,
VAV1	vav guanine nucleotide exchange factor 1(VAV1)	Homo sapiens	hsa04024:cAMP signaling pathway,hsa04062:Chemokine signaling pathway,hsa04510:Focal adhesion,hsa04650:Natural killer cell mediated cytotoxicity,hsa04660:T cell receptor signaling pathway,hsa04662:B cell receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa04666:Fc gamma R-mediated phagocytosis,hsa04670:Leukocyte transendothelial migration,hsa04810:Regulation of actin cytoskeleton,
ZAP70	zeta chain of T cell receptor associated protein kinase 70(ZAP70)	Homo sapiens	hsa04014:Ras signaling pathway,hsa04064:NF-kappa B signaling pathway,hsa04650:Natural killer cell mediated cytotoxicity,hsa04660:T cell receptor signaling pathway,hsa05340:Primary immunodeficiency,
