ID	Gene Name	Species	KEGG_PATHWAY
MTMR6	myotubularin related protein 6(MTMR6)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04070:Phosphatidylinositol signaling system,
NEIL1	nei like DNA glycosylase 1(NEIL1)	Homo sapiens	hsa03410:Base excision repair,
NEU1	neuraminidase 1(NEU1)	Homo sapiens	hsa00511:Other glycan degradation,hsa00600:Sphingolipid metabolism,hsa04142:Lysosome,
NEU2	neuraminidase 2(NEU2)	Homo sapiens	hsa00511:Other glycan degradation,hsa00600:Sphingolipid metabolism,
NEU3	neuraminidase 3(NEU3)	Homo sapiens	hsa00511:Other glycan degradation,hsa00600:Sphingolipid metabolism,
NEUROG1	neurogenin 1(NEUROG1)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
NPAS2	neuronal PAS domain protein 2(NPAS2)	Homo sapiens	hsa04710:Circadian rhythm,
NEUROD1	neuronal differentiation 1(NEUROD1)	Homo sapiens	hsa04950:Maturity onset diabetes of the young,
NCSTN	nicastrin(NCSTN)	Homo sapiens	hsa04330:Notch signaling pathway,hsa05010:Alzheimer's disease,
NMRK2	nicotinamide riboside kinase 2(NMRK2)	Homo sapiens	hsa00760:Nicotinate and nicotinamide metabolism,hsa01100:Metabolic pathways,
NOG	noggin(NOG)	Homo sapiens	hsa04350:TGF-beta signaling pathway,
NOTCH1	notch 1(NOTCH1)	Homo sapiens	hsa04320:Dorso-ventral axis formation,hsa04330:Notch signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa05206:MicroRNAs in cancer,
NOTCH2	notch 2(NOTCH2)	Homo sapiens	hsa04320:Dorso-ventral axis formation,hsa04330:Notch signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa05206:MicroRNAs in cancer,
NOTCH3	notch 3(NOTCH3)	Homo sapiens	hsa04320:Dorso-ventral axis formation,hsa04330:Notch signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa05206:MicroRNAs in cancer,
NOTCH4	notch 4(NOTCH4)	Homo sapiens	hsa04320:Dorso-ventral axis formation,hsa04330:Notch signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa05206:MicroRNAs in cancer,
NFATC2	nuclear factor of activated T-cells 2(NFATC2)	Homo sapiens	hsa04022:cGMP-PKG signaling pathway,hsa04310:Wnt signaling pathway,hsa04360:Axon guidance,hsa04370:VEGF signaling pathway,hsa04380:Osteoclast differentiation,hsa04650:Natural killer cell mediated cytotoxicity,hsa04660:T cell receptor signaling pathway,hsa04662:B cell receptor signaling pathway,hsa04921:Oxytocin signaling pathway,hsa05161:Hepatitis B,hsa05166:HTLV-I infection,
NFE2L2	nuclear factor, erythroid 2 like 2(NFE2L2)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,
NUPR1	nuclear protein 1, transcriptional regulator(NUPR1)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,
NSD1	nuclear receptor binding SET domain protein 1(NSD1)	Homo sapiens	hsa00310:Lysine degradation,
NCOA1	nuclear receptor coactivator 1(NCOA1)	Homo sapiens	hsa04919:Thyroid hormone signaling pathway,
NCOA2	nuclear receptor coactivator 2(NCOA2)	Homo sapiens	hsa04919:Thyroid hormone signaling pathway,
NCOA4	nuclear receptor coactivator 4(NCOA4)	Homo sapiens	hsa05200:Pathways in cancer,hsa05216:Thyroid cancer,
NCOR1	nuclear receptor corepressor 1(NCOR1)	Homo sapiens	hsa04919:Thyroid hormone signaling pathway,hsa05202:Transcriptional misregulation in cancer,
NCOR2	nuclear receptor corepressor 2(NCOR2)	Homo sapiens	hsa04330:Notch signaling pathway,hsa05169:Epstein-Barr virus infection,
NR0B2	nuclear receptor subfamily 0 group B member 2(NR0B2)	Homo sapiens	hsa04976:Bile secretion,
NR1D1	nuclear receptor subfamily 1 group D member 1(NR1D1)	Homo sapiens	hsa04710:Circadian rhythm,
NR1H2	nuclear receptor subfamily 1 group H member 2(NR1H2)	Homo sapiens	hsa04931:Insulin resistance,
NR1H3	nuclear receptor subfamily 1 group H member 3(NR1H3)	Homo sapiens	hsa03320:PPAR signaling pathway,hsa04931:Insulin resistance,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05160:Hepatitis C,
NR1H4	nuclear receptor subfamily 1 group H member 4(NR1H4)	Homo sapiens	hsa04976:Bile secretion,
NR3C1	nuclear receptor subfamily 3 group C member 1(NR3C1)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,
NR3C2	nuclear receptor subfamily 3 group C member 2(NR3C2)	Homo sapiens	hsa04960:Aldosterone-regulated sodium reabsorption,
NR4A1	nuclear receptor subfamily 4 group A member 1(NR4A1)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04925:Aldosterone synthesis and secretion,
NR4A2	nuclear receptor subfamily 4 group A member 2(NR4A2)	Homo sapiens	hsa04925:Aldosterone synthesis and secretion,
NR5A2	nuclear receptor subfamily 5 group A member 2(NR5A2)	Homo sapiens	hsa04950:Maturity onset diabetes of the young,
NRF1	nuclear respiratory factor 1(NRF1)	Homo sapiens	hsa05016:Huntington's disease,
NFYA	nuclear transcription factor Y subunit alpha(NFYA)	Homo sapiens	hsa04612:Antigen processing and presentation,hsa05152:Tuberculosis,
NFYB	nuclear transcription factor Y subunit beta(NFYB)	Homo sapiens	hsa04612:Antigen processing and presentation,hsa05152:Tuberculosis,hsa05166:HTLV-I infection,
ONECUT1	one cut homeobox 1(ONECUT1)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04950:Maturity onset diabetes of the young,
PAX5	paired box 5(PAX5)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,
PAX6	paired box 6(PAX6)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04950:Maturity onset diabetes of the young,
PAX8	paired box 8(PAX8)	Homo sapiens	hsa04918:Thyroid hormone synthesis,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05216:Thyroid cancer,
PNPLA2	patatin like phospholipase domain containing 2(PNPLA2)	Homo sapiens	hsa00561:Glycerolipid metabolism,hsa01100:Metabolic pathways,hsa04923:Regulation of lipolysis in adipocytes,
PTCH2	patched 2(PTCH2)	Homo sapiens	hsa04340:Hedgehog signaling pathway,hsa05200:Pathways in cancer,hsa05217:Basal cell carcinoma,
PPIE	peptidylprolyl isomerase E(PPIE)	Homo sapiens	hsa03040:Spliceosome,
PER1	period circadian clock 1(PER1)	Homo sapiens	hsa04710:Circadian rhythm,hsa04713:Circadian entrainment,hsa05168:Herpes simplex infection,
PER2	period circadian clock 2(PER2)	Homo sapiens	hsa04710:Circadian rhythm,hsa04713:Circadian entrainment,hsa05168:Herpes simplex infection,
PER3	period circadian clock 3(PER3)	Homo sapiens	hsa04710:Circadian rhythm,hsa04713:Circadian entrainment,hsa05168:Herpes simplex infection,
PEX6	peroxisomal biogenesis factor 6(PEX6)	Homo sapiens	hsa04146:Peroxisome,
PPARA	peroxisome proliferator activated receptor alpha(PPARA)	Homo sapiens	hsa03320:PPAR signaling pathway,hsa04024:cAMP signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04922:Glucagon signaling pathway,hsa04931:Insulin resistance,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05160:Hepatitis C,
PPARD	peroxisome proliferator activated receptor delta(PPARD)	Homo sapiens	hsa03320:PPAR signaling pathway,hsa04310:Wnt signaling pathway,hsa05200:Pathways in cancer,hsa05221:Acute myeloid leukemia,
PPARG	peroxisome proliferator activated receptor gamma(PPARG)	Homo sapiens	hsa03320:PPAR signaling pathway,hsa04152:AMPK signaling pathway,hsa04380:Osteoclast differentiation,hsa05016:Huntington's disease,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05216:Thyroid cancer,
PCYT2	phosphate cytidylyltransferase 2, ethanolamine(PCYT2)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,hsa01100:Metabolic pathways,
PIGM	phosphatidylinositol glycan anchor biosynthesis class M(PIGM)	Homo sapiens	hsa00563:Glycosylphosphatidylinositol(GPI)-anchor biosynthesis,hsa01100:Metabolic pathways,
PIGN	phosphatidylinositol glycan anchor biosynthesis class N(PIGN)	Homo sapiens	hsa00563:Glycosylphosphatidylinositol(GPI)-anchor biosynthesis,hsa01100:Metabolic pathways,
PIGV	phosphatidylinositol glycan anchor biosynthesis class V(PIGV)	Homo sapiens	hsa00563:Glycosylphosphatidylinositol(GPI)-anchor biosynthesis,hsa01100:Metabolic pathways,
PIGX	phosphatidylinositol glycan anchor biosynthesis class X(PIGX)	Homo sapiens	hsa00563:Glycosylphosphatidylinositol(GPI)-anchor biosynthesis,hsa01100:Metabolic pathways,
PTDSS1	phosphatidylserine synthase 1(PTDSS1)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,hsa01100:Metabolic pathways,
PTDSS2	phosphatidylserine synthase 2(PTDSS2)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,hsa01100:Metabolic pathways,
PLA2G15	phospholipase A2 group XV(PLA2G15)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,hsa04142:Lysosome,
PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3(PAFAH1B3)	Homo sapiens	hsa00565:Ether lipid metabolism,hsa01100:Metabolic pathways,
PLK3	polo like kinase 3(PLK3)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa05152:Tuberculosis,
PARP1	poly(ADP-ribose) polymerase 1(PARP1)	Homo sapiens	hsa03410:Base excision repair,
PARP2	poly(ADP-ribose) polymerase 2(PARP2)	Homo sapiens	hsa03410:Base excision repair,
PCGF1	polycomb group ring finger 1(PCGF1)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
PCGF2	polycomb group ring finger 2(PCGF2)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
PCGF3	polycomb group ring finger 3(PCGF3)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
GALNT1	polypeptide N-acetylgalactosaminyltransferase 1(GALNT1)	Homo sapiens	hsa00512:Mucin type O-Glycan biosynthesis,hsa01100:Metabolic pathways,
GALNT10	polypeptide N-acetylgalactosaminyltransferase 10(GALNT10)	Homo sapiens	hsa00512:Mucin type O-Glycan biosynthesis,hsa01100:Metabolic pathways,
GALNT11	polypeptide N-acetylgalactosaminyltransferase 11(GALNT11)	Homo sapiens	hsa00512:Mucin type O-Glycan biosynthesis,hsa01100:Metabolic pathways,
GALNT12	polypeptide N-acetylgalactosaminyltransferase 12(GALNT12)	Homo sapiens	hsa00512:Mucin type O-Glycan biosynthesis,hsa01100:Metabolic pathways,
GALNT13	polypeptide N-acetylgalactosaminyltransferase 13(GALNT13)	Homo sapiens	hsa00512:Mucin type O-Glycan biosynthesis,hsa01100:Metabolic pathways,
GALNT14	polypeptide N-acetylgalactosaminyltransferase 14(GALNT14)	Homo sapiens	hsa00512:Mucin type O-Glycan biosynthesis,hsa01100:Metabolic pathways,
GALNT15	polypeptide N-acetylgalactosaminyltransferase 15(GALNT15)	Homo sapiens	hsa00512:Mucin type O-Glycan biosynthesis,hsa01100:Metabolic pathways,
GALNT16	polypeptide N-acetylgalactosaminyltransferase 16(GALNT16)	Homo sapiens	hsa00512:Mucin type O-Glycan biosynthesis,hsa01100:Metabolic pathways,
GALNT18	polypeptide N-acetylgalactosaminyltransferase 18(GALNT18)	Homo sapiens	hsa00512:Mucin type O-Glycan biosynthesis,hsa01100:Metabolic pathways,
GALNT2	polypeptide N-acetylgalactosaminyltransferase 2(GALNT2)	Homo sapiens	hsa00512:Mucin type O-Glycan biosynthesis,hsa01100:Metabolic pathways,
GALNT3	polypeptide N-acetylgalactosaminyltransferase 3(GALNT3)	Homo sapiens	hsa00512:Mucin type O-Glycan biosynthesis,hsa01100:Metabolic pathways,
GALNT5	polypeptide N-acetylgalactosaminyltransferase 5(GALNT5)	Homo sapiens	hsa00512:Mucin type O-Glycan biosynthesis,hsa01100:Metabolic pathways,
GALNT6	polypeptide N-acetylgalactosaminyltransferase 6(GALNT6)	Homo sapiens	hsa00512:Mucin type O-Glycan biosynthesis,hsa01100:Metabolic pathways,
GALNT7	polypeptide N-acetylgalactosaminyltransferase 7(GALNT7)	Homo sapiens	hsa00512:Mucin type O-Glycan biosynthesis,hsa01100:Metabolic pathways,
GALNT8	polypeptide N-acetylgalactosaminyltransferase 8(GALNT8)	Homo sapiens	hsa00512:Mucin type O-Glycan biosynthesis,hsa01100:Metabolic pathways,
GALNT9	polypeptide N-acetylgalactosaminyltransferase 9(GALNT9)	Homo sapiens	hsa00512:Mucin type O-Glycan biosynthesis,hsa01100:Metabolic pathways,
GALNTL5	polypeptide N-acetylgalactosaminyltransferase-like 5(GALNTL5)	Homo sapiens	hsa00512:Mucin type O-Glycan biosynthesis,hsa01100:Metabolic pathways,
PSEN1	presenilin 1(PSEN1)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04330:Notch signaling pathway,hsa04722:Neurotrophin signaling pathway,hsa05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Homo sapiens	hsa04330:Notch signaling pathway,hsa04722:Neurotrophin signaling pathway,hsa05010:Alzheimer's disease,
PSENEN	presenilin enhancer gamma-secretase subunit(PSENEN)	Homo sapiens	hsa04330:Notch signaling pathway,hsa05010:Alzheimer's disease,
PGR	progesterone receptor(PGR)	Homo sapiens	hsa04114:Oocyte meiosis,hsa04914:Progesterone-mediated oocyte maturation,
PML	promyelocytic leukemia(PML)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04144:Endocytosis,hsa05164:Influenza A,hsa05168:Herpes simplex infection,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05221:Acute myeloid leukemia,
PIAS1	protein inhibitor of activated STAT 1(PIAS1)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04630:Jak-STAT signaling pathway,hsa05160:Hepatitis C,
PIAS2	protein inhibitor of activated STAT 2(PIAS2)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04630:Jak-STAT signaling pathway,hsa05200:Pathways in cancer,hsa05222:Small cell lung cancer,
PIAS3	protein inhibitor of activated STAT 3(PIAS3)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04630:Jak-STAT signaling pathway,
PIAS4	protein inhibitor of activated STAT 4(PIAS4)	Homo sapiens	hsa04064:NF-kappa B signaling pathway,hsa04120:Ubiquitin mediated proteolysis,hsa04630:Jak-STAT signaling pathway,
PRKAG1	protein kinase AMP-activated non-catalytic subunit gamma 1(PRKAG1)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04152:AMPK signaling pathway,hsa04710:Circadian rhythm,hsa04910:Insulin signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04921:Oxytocin signaling pathway,hsa04922:Glucagon signaling pathway,hsa04931:Insulin resistance,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05410:Hypertrophic cardiomyopathy (HCM),
PRKAG3	protein kinase AMP-activated non-catalytic subunit gamma 3(PRKAG3)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04152:AMPK signaling pathway,hsa04710:Circadian rhythm,hsa04910:Insulin signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04921:Oxytocin signaling pathway,hsa04922:Glucagon signaling pathway,hsa04931:Insulin resistance,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05410:Hypertrophic cardiomyopathy (HCM),
PRKCH	protein kinase C eta(PRKCH)	Homo sapiens	hsa04270:Vascular smooth muscle contraction,hsa04530:Tight junction,hsa04750:Inflammatory mediator regulation of TRP channels,
PPP2R2D	protein phosphatase 2 regulatory subunit Bdelta(PPP2R2D)	Homo sapiens	hsa03015:mRNA surveillance pathway,hsa04071:Sphingolipid signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04152:AMPK signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04390:Hippo signaling pathway,hsa04530:Tight junction,hsa04728:Dopaminergic synapse,hsa05142:Chagas disease (American trypanosomiasis),hsa05160:Hepatitis C,
PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D(PPM1D)	Homo sapiens	hsa04115:p53 signaling pathway,
PYCR2	pyrroline-5-carboxylate reductase family member 2(PYCR2)	Homo sapiens	hsa00330:Arginine and proline metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01230:Biosynthesis of amino acids,
RAG1	recombination activating 1(RAG1)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa05340:Primary immunodeficiency,
RAG2	recombination activating 2(RAG2)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa05340:Primary immunodeficiency,
RBPJL	recombination signal binding protein for immunoglobulin kappa J region like(RBPJL)	Homo sapiens	hsa04330:Notch signaling pathway,hsa05169:Epstein-Barr virus infection,hsa05203:Viral carcinogenesis,
RBPJ	recombination signal binding protein for immunoglobulin kappa J region(RBPJ)	Homo sapiens	hsa04330:Notch signaling pathway,hsa05169:Epstein-Barr virus infection,hsa05203:Viral carcinogenesis,
RFX5	regulatory factor X5(RFX5)	Homo sapiens	hsa04612:Antigen processing and presentation,hsa05152:Tuberculosis,hsa05340:Primary immunodeficiency,
RIF1	replication timing regulatory factor 1(RIF1)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
RARA	retinoic acid receptor alpha(RARA)	Homo sapiens	hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05221:Acute myeloid leukemia,
RARB	retinoic acid receptor beta(RARB)	Homo sapiens	hsa05200:Pathways in cancer,hsa05222:Small cell lung cancer,hsa05223:Non-small cell lung cancer,
RXRA	retinoid X receptor alpha(RXRA)	Homo sapiens	hsa03320:PPAR signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa04976:Bile secretion,hsa05160:Hepatitis C,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05216:Thyroid cancer,hsa05222:Small cell lung cancer,hsa05223:Non-small cell lung cancer,
RXRB	retinoid X receptor beta(RXRB)	Homo sapiens	hsa03320:PPAR signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05216:Thyroid cancer,hsa05222:Small cell lung cancer,hsa05223:Non-small cell lung cancer,
RXRG	retinoid X receptor gamma(RXRG)	Homo sapiens	hsa03320:PPAR signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05216:Thyroid cancer,hsa05222:Small cell lung cancer,hsa05223:Non-small cell lung cancer,
RBP2	retinol binding protein 2(RBP2)	Homo sapiens	hsa04977:Vitamin digestion and absorption,
RNASEL	ribonuclease L(RNASEL)	Homo sapiens	hsa05160:Hepatitis C,hsa05164:Influenza A,hsa05168:Herpes simplex infection,
RRBP1	ribosome binding protein 1(RRBP1)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,
RFWD2	ring finger and WD repeat domain 2(RFWD2)	Homo sapiens	hsa04115:p53 signaling pathway,hsa04120:Ubiquitin mediated proteolysis,
RNF7	ring finger protein 7(RNF7)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,
RBX1	ring-box 1(RBX1)	Homo sapiens	hsa03420:Nucleotide excision repair,hsa04066:HIF-1 signaling pathway,hsa04110:Cell cycle,hsa04114:Oocyte meiosis,hsa04120:Ubiquitin mediated proteolysis,hsa04141:Protein processing in endoplasmic reticulum,hsa04310:Wnt signaling pathway,hsa04350:TGF-beta signaling pathway,hsa04710:Circadian rhythm,hsa05200:Pathways in cancer,hsa05211:Renal cell carcinoma,
RUNX1	runt related transcription factor 1(RUNX1)	Homo sapiens	hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05220:Chronic myeloid leukemia,hsa05221:Acute myeloid leukemia,
RUNX2	runt related transcription factor 2(RUNX2)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,
SELPLG	selectin P ligand(SELPLG)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),hsa05150:Staphylococcus aureus infection,
SCLY	selenocysteine lyase(SCLY)	Homo sapiens	hsa00450:Selenocompound metabolism,hsa01100:Metabolic pathways,
SEPHS1	selenophosphate synthetase 1(SEPHS1)	Homo sapiens	hsa00450:Selenocompound metabolism,hsa01100:Metabolic pathways,
SEMA6D	semaphorin 6D(SEMA6D)	Homo sapiens	hsa04360:Axon guidance,
SPTLC2	serine palmitoyltransferase long chain base subunit 2(SPTLC2)	Homo sapiens	hsa00600:Sphingolipid metabolism,hsa01100:Metabolic pathways,hsa04071:Sphingolipid signaling pathway,
SERPINB9	serpin family B member 9(SERPINB9)	Homo sapiens	hsa05146:Amoebiasis,
SRF	serum response factor(SRF)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04022:cGMP-PKG signaling pathway,hsa05166:HTLV-I infection,hsa05203:Viral carcinogenesis,
SIAH1	siah E3 ubiquitin protein ligase 1(SIAH1)	Homo sapiens	hsa04115:p53 signaling pathway,hsa04120:Ubiquitin mediated proteolysis,hsa04310:Wnt signaling pathway,
SPCS1	signal peptidase complex subunit 1(SPCS1)	Homo sapiens	hsa03060:Protein export,
STAT4	signal transducer and activator of transcription 4(STAT4)	Homo sapiens	hsa04630:Jak-STAT signaling pathway,hsa05161:Hepatitis B,hsa05321:Inflammatory bowel disease (IBD),
STAT6	signal transducer and activator of transcription 6(STAT6)	Homo sapiens	hsa04630:Jak-STAT signaling pathway,hsa05161:Hepatitis B,hsa05321:Inflammatory bowel disease (IBD),
SIRT6	sirtuin 6(SIRT6)	Homo sapiens	hsa05230:Central carbon metabolism in cancer,
SNRNP40	small nuclear ribonucleoprotein U5 subunit 40(SNRNP40)	Homo sapiens	hsa03040:Spliceosome,
SUMO1	small ubiquitin-like modifier 1(SUMO1)	Homo sapiens	hsa03013:RNA transport,
SUMO2	small ubiquitin-like modifier 2(SUMO2)	Homo sapiens	hsa03013:RNA transport,
SUMO3	small ubiquitin-like modifier 3(SUMO3)	Homo sapiens	hsa03013:RNA transport,
SUMO4	small ubiquitin-like modifier 4(SUMO4)	Homo sapiens	hsa03013:RNA transport,
SMO	smoothened, frizzled class receptor(SMO)	Homo sapiens	hsa04340:Hedgehog signaling pathway,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
SLC16A2	solute carrier family 16 member 2(SLC16A2)	Homo sapiens	hsa04919:Thyroid hormone signaling pathway,
SLC2A1	solute carrier family 2 member 1(SLC2A1)	Homo sapiens	hsa04066:HIF-1 signaling pathway,hsa04911:Insulin secretion,hsa04919:Thyroid hormone signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04922:Glucagon signaling pathway,hsa04931:Insulin resistance,hsa04976:Bile secretion,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05211:Renal cell carcinoma,hsa05230:Central carbon metabolism in cancer,
SLC2A4	solute carrier family 2 member 4(SLC2A4)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04152:AMPK signaling pathway,hsa04910:Insulin signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04930:Type II diabetes mellitus,hsa04931:Insulin resistance,
SLC4A2	solute carrier family 4 member 2(SLC4A2)	Homo sapiens	hsa04970:Salivary secretion,hsa04971:Gastric acid secretion,hsa04972:Pancreatic secretion,hsa04976:Bile secretion,
SLC6A1	solute carrier family 6 member 1(SLC6A1)	Homo sapiens	hsa04727:GABAergic synapse,
SHH	sonic hedgehog(SHH)	Homo sapiens	hsa04340:Hedgehog signaling pathway,hsa05200:Pathways in cancer,hsa05217:Basal cell carcinoma,
SAT1	spermidine/spermine N1-acetyltransferase 1(SAT1)	Homo sapiens	hsa00330:Arginine and proline metabolism,hsa01100:Metabolic pathways,
SMPD1	sphingomyelin phosphodiesterase 1(SMPD1)	Homo sapiens	hsa00600:Sphingolipid metabolism,hsa01100:Metabolic pathways,hsa04071:Sphingolipid signaling pathway,hsa04142:Lysosome,
SMPD3	sphingomyelin phosphodiesterase 3(SMPD3)	Homo sapiens	hsa00600:Sphingolipid metabolism,hsa01100:Metabolic pathways,
SGMS1	sphingomyelin synthase 1(SGMS1)	Homo sapiens	hsa00600:Sphingolipid metabolism,hsa01100:Metabolic pathways,hsa04071:Sphingolipid signaling pathway,
SGMS2	sphingomyelin synthase 2(SGMS2)	Homo sapiens	hsa00600:Sphingolipid metabolism,hsa01100:Metabolic pathways,hsa04071:Sphingolipid signaling pathway,
SPIRE1	spire type actin nucleation factor 1(SPIRE1)	Homo sapiens	hsa04320:Dorso-ventral axis formation,
SPIRE2	spire type actin nucleation factor 2(SPIRE2)	Homo sapiens	hsa04320:Dorso-ventral axis formation,
STAR	steroidogenic acute regulatory protein(STAR)	Homo sapiens	hsa04913:Ovarian steroidogenesis,hsa04925:Aldosterone synthesis and secretion,
SREBF1	sterol regulatory element binding transcription factor 1(SREBF1)	Homo sapiens	hsa04152:AMPK signaling pathway,hsa04910:Insulin signaling pathway,hsa04931:Insulin resistance,hsa04932:Non-alcoholic fatty liver disease (NAFLD),
SULT1E1	sulfotransferase family 1E member 1(SULT1E1)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,
SULT2B1	sulfotransferase family 2B member 1(SULT2B1)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,
SUV39H1	suppressor of variegation 3-9 homolog 1(SUV39H1)	Homo sapiens	hsa00310:Lysine degradation,
SDC3	syndecan 3(SDC3)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),
SNCAIP	synuclein alpha interacting protein(SNCAIP)	Homo sapiens	hsa05012:Parkinson's disease,
TK1	thymidine kinase 1(TK1)	Homo sapiens	hsa00240:Pyrimidine metabolism,hsa00983:Drug metabolism - other enzymes,hsa01100:Metabolic pathways,
TDG	thymine DNA glycosylase(TDG)	Homo sapiens	hsa03410:Base excision repair,
TMSB4X	thymosin beta 4, X-linked(TMSB4X)	Homo sapiens	hsa04810:Regulation of actin cytoskeleton,
THRB	thyroid hormone receptor beta(THRB)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04919:Thyroid hormone signaling pathway,
THRA	thyroid hormone receptor, alpha(THRA)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04919:Thyroid hormone signaling pathway,
TRAK2	trafficking kinesin protein 2(TRAK2)	Homo sapiens	hsa01100:Metabolic pathways,hsa04727:GABAergic synapse,
TCF3	transcription factor 3(TCF3)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa05166:HTLV-I infection,hsa05202:Transcriptional misregulation in cancer,
TCF7L2	transcription factor 7 like 2(TCF7L2)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04520:Adherens junction,hsa04916:Melanogenesis,hsa05200:Pathways in cancer,hsa05210:Colorectal cancer,hsa05213:Endometrial cancer,hsa05215:Prostate cancer,hsa05216:Thyroid cancer,hsa05217:Basal cell carcinoma,hsa05221:Acute myeloid leukemia,hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),
TFDP1	transcription factor Dp-1(TFDP1)	Homo sapiens	hsa04110:Cell cycle,hsa04350:TGF-beta signaling pathway,
