ID	Gene Name	Species	KEGG_PATHWAY
PCGF3	polycomb group ring finger 3(PCGF3)	Tupaia chinensis	tup04550:Signaling pathways regulating pluripotency of stem cells,
PCGF3	polycomb group ring finger 3(PCGF3)	Ornithorhynchus anatinus	oaa04550:Signaling pathways regulating pluripotency of stem cells,
PCGF3	polycomb group ring finger 3(PCGF3)	Macaca fascicularis	mcf04550:Signaling pathways regulating pluripotency of stem cells,
PCGF3	polycomb group ring finger 3(PCGF3)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
PCGF3	polycomb group ring finger 3(PCGF3)	Myotis brandtii	myb04550:Signaling pathways regulating pluripotency of stem cells,
PCGF3	polycomb group ring finger 3(PCGF3)	Macaca mulatta	mcc04550:Signaling pathways regulating pluripotency of stem cells,
PCGF3	polycomb group ring finger 3(PCGF3)	Capra hircus	chx04550:Signaling pathways regulating pluripotency of stem cells,
PCGF3	polycomb group ring finger 3(PCGF3)	Ovis aries	oas04550:Signaling pathways regulating pluripotency of stem cells,
PCGF3	polycomb group ring finger 3(Pcgf3)	Mus musculus	mmu04550:Signaling pathways regulating pluripotency of stem cells,
PCGF3	polycomb group ring finger 3(Pcgf3)	Nannospalax galili	ngi04550:Signaling pathways regulating pluripotency of stem cells,
PCGF3	polycomb group ring finger 3(Pcgf3)	Rattus norvegicus	rno04550:Signaling pathways regulating pluripotency of stem cells,
PCGF3	polycomb group ring finger 3(Pcgf3)	Heterocephalus glaber	hgl04550:Signaling pathways regulating pluripotency of stem cells,
PCGF3	polycomb group ring finger 3(Pcgf3)	Cricetulus griseus	cge04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Ursus maritimus	umr04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Equus caballus	ecb04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Camelus ferus	cfr04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Panthera tigris altaica	ptg04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Nomascus leucogenys	nle04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Callithrix jacchus	cjc04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Bos mutus	bom04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Capra hircus	chx04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Myotis davidii	myd04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Felis catus	fca04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Oryctolagus cuniculus	ocu04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Pongo abelii	pon04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Macaca mulatta	mcc04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Myotis brandtii	myb04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Tupaia chinensis	tup04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Canis lupus familiaris	cfa04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Bos taurus	bta04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Pan paniscus	pps04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Lipotes vexillifer	lve04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Ailuropoda melanoleuca	aml04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Ornithorhynchus anatinus	oaa04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Pan troglodytes	ptr04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Sarcophilus harrisii	shr04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Pantholops hodgsonii	phd04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Ovis aries	oas04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Monodelphis domestica	mdo04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Macaca fascicularis	mcf04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(PCGF6)	Gorilla gorilla	ggo04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(Pcgf6)	Nannospalax galili	ngi04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(Pcgf6)	Heterocephalus glaber	hgl04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(Pcgf6)	Mus musculus	mmu04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(Pcgf6)	Rattus norvegicus	rno04550:Signaling pathways regulating pluripotency of stem cells,
PCGF6	polycomb group ring finger 6(Pcgf6)	Cricetulus griseus	cge04550:Signaling pathways regulating pluripotency of stem cells,
PMS2	postmeiotic segregation increased 2 (S. cerevisiae)(Pms2)	Mus musculus	mmu03430:Mismatch repair,mmu03460:Fanconi anemia pathway,
PBX1	pre B cell leukemia homeobox 1(Pbx1)	Mus musculus	mmu05202:Transcriptional misregulation in cancer,
PBX3	pre B cell leukemia homeobox 3(Pbx3)	Mus musculus	mmu05202:Transcriptional misregulation in cancer,
PRPF38B	pre-mRNA processing factor 38(prpf38b)	Dictyostelium discoideum AX4	ddi03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Ailuropoda melanoleuca	aml03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Panthera tigris altaica	ptg03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Alligator mississippiensis	amj03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Felis catus	fca03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Gorilla gorilla	ggo03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Alligator sinensis	asn03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Camelus ferus	cfr03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Nomascus leucogenys	nle03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Equus caballus	ecb03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Pantholops hodgsonii	phd03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Pan paniscus	pps03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Macaca fascicularis	mcf03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Sus scrofa	ssc03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Python bivittatus	pbi03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Bos mutus	bom03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Myotis davidii	myd03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Bos taurus	bta03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Gallus gallus	gga03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Callithrix jacchus	cjc03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Oryctolagus cuniculus	ocu03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Meleagris gallopavo	mgp03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Pelodiscus sinensis	pss03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Pseudopodoces humilis	phi03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Falco peregrinus	fpg03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Canis lupus familiaris	cfa03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Latimeria chalumnae	lcm03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Falco cherrug	fch03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Tupaia chinensis	tup03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Ovis aries	oas03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Pongo abelii	pon03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Lipotes vexillifer	lve03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Sarcophilus harrisii	shr03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Ursus maritimus	umr03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Ficedula albicollis	fab03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Chelonia mydas	cmy03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Columba livia	clv03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Macaca mulatta	mcc03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Myotis brandtii	myb03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Monodelphis domestica	mdo03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Homo sapiens	hsa03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Taeniopygia guttata	tgu03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Capra hircus	chx03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(PRPF38B)	Pan troglodytes	ptr03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(Prpf38b)	Cricetulus griseus	cge03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(Prpf38b)	Nannospalax galili	ngi03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(Prpf38b)	Heterocephalus glaber	hgl03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(Prpf38b)	Rattus norvegicus	rno03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(prpf38b)	Xiphophorus maculatus	xma03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(prpf38b)	Maylandia zebra	mze03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(prpf38b)	Oryzias latipes	ola03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(prpf38b)	Danio rerio	dre03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(prpf38b)	Takifugu rubripes	tru03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(prpf38b)	Callorhinchus milii	cmk03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(prpf38b)	Anolis carolinensis	acs03040:Spliceosome,
PRPF38B	pre-mRNA processing factor 38B(prpf38b)	Xenopus tropicalis	xtr03040:Spliceosome,
RBM22	pre-mRNA-splicing factor RBM22/SLT11(RBM22)	Nannochloropsis gaditana CCMP526	ngd03040:Spliceosome,
PSEN1	presenilin 1(PSEN1)	Bos mutus	bom04310:Wnt signaling pathway,bom04330:Notch signaling pathway,bom04722:Neurotrophin signaling pathway,bom05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Myotis davidii	myd04310:Wnt signaling pathway,myd04330:Notch signaling pathway,myd04722:Neurotrophin signaling pathway,myd05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Ovis aries	oas04310:Wnt signaling pathway,oas04330:Notch signaling pathway,oas04722:Neurotrophin signaling pathway,oas05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Capra hircus	chx04310:Wnt signaling pathway,chx04330:Notch signaling pathway,chx04722:Neurotrophin signaling pathway,chx05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Monodelphis domestica	mdo04310:Wnt signaling pathway,mdo04330:Notch signaling pathway,mdo04722:Neurotrophin signaling pathway,mdo05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Alligator sinensis	asn04310:Wnt signaling pathway,asn04330:Notch signaling pathway,
PSEN1	presenilin 1(PSEN1)	Panthera tigris altaica	ptg04310:Wnt signaling pathway,ptg04330:Notch signaling pathway,ptg04722:Neurotrophin signaling pathway,ptg05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Sus scrofa	ssc04310:Wnt signaling pathway,ssc04330:Notch signaling pathway,ssc04722:Neurotrophin signaling pathway,ssc05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Bos taurus	bta04310:Wnt signaling pathway,bta04330:Notch signaling pathway,bta04722:Neurotrophin signaling pathway,bta05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Oryctolagus cuniculus	ocu04310:Wnt signaling pathway,ocu04330:Notch signaling pathway,ocu04722:Neurotrophin signaling pathway,ocu05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Pantholops hodgsonii	phd04310:Wnt signaling pathway,phd04330:Notch signaling pathway,phd04722:Neurotrophin signaling pathway,phd05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Callithrix jacchus	cjc04310:Wnt signaling pathway,cjc04330:Notch signaling pathway,cjc04722:Neurotrophin signaling pathway,cjc05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Meleagris gallopavo	mgp04310:Wnt signaling pathway,mgp04330:Notch signaling pathway,
PSEN1	presenilin 1(PSEN1)	Gorilla gorilla	ggo04310:Wnt signaling pathway,ggo04330:Notch signaling pathway,ggo04722:Neurotrophin signaling pathway,ggo05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Python bivittatus	pbi04310:Wnt signaling pathway,pbi04330:Notch signaling pathway,
PSEN1	presenilin 1(PSEN1)	Felis catus	fca04310:Wnt signaling pathway,fca04330:Notch signaling pathway,fca04722:Neurotrophin signaling pathway,fca05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Falco peregrinus	fpg04310:Wnt signaling pathway,fpg04330:Notch signaling pathway,
PSEN1	presenilin 1(PSEN1)	Gallus gallus	gga04310:Wnt signaling pathway,gga04330:Notch signaling pathway,
PSEN1	presenilin 1(PSEN1)	Alligator mississippiensis	amj04310:Wnt signaling pathway,amj04330:Notch signaling pathway,
PSEN1	presenilin 1(PSEN1)	Equus caballus	ecb04310:Wnt signaling pathway,ecb04330:Notch signaling pathway,ecb04722:Neurotrophin signaling pathway,ecb05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Camelus ferus	cfr04310:Wnt signaling pathway,cfr04330:Notch signaling pathway,cfr04722:Neurotrophin signaling pathway,cfr05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Pseudopodoces humilis	phi04310:Wnt signaling pathway,phi04330:Notch signaling pathway,
PSEN1	presenilin 1(PSEN1)	Nomascus leucogenys	nle04310:Wnt signaling pathway,nle04330:Notch signaling pathway,nle04722:Neurotrophin signaling pathway,nle05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Chelonia mydas	cmy04310:Wnt signaling pathway,cmy04330:Notch signaling pathway,
PSEN1	presenilin 1(PSEN1)	Ornithorhynchus anatinus	oaa04310:Wnt signaling pathway,oaa04330:Notch signaling pathway,oaa04722:Neurotrophin signaling pathway,oaa05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Ficedula albicollis	fab04310:Wnt signaling pathway,fab04330:Notch signaling pathway,
PSEN1	presenilin 1(PSEN1)	Latimeria chalumnae	lcm04310:Wnt signaling pathway,lcm04330:Notch signaling pathway,
PSEN1	presenilin 1(PSEN1)	Tupaia chinensis	tup04310:Wnt signaling pathway,tup04330:Notch signaling pathway,tup04722:Neurotrophin signaling pathway,tup05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Myotis brandtii	myb04310:Wnt signaling pathway,myb04330:Notch signaling pathway,myb04722:Neurotrophin signaling pathway,myb05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Falco cherrug	fch04310:Wnt signaling pathway,fch04330:Notch signaling pathway,
PSEN1	presenilin 1(PSEN1)	Pelodiscus sinensis	pss04310:Wnt signaling pathway,pss04330:Notch signaling pathway,
PSEN1	presenilin 1(PSEN1)	Ailuropoda melanoleuca	aml04310:Wnt signaling pathway,aml04330:Notch signaling pathway,aml04722:Neurotrophin signaling pathway,aml05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Pan paniscus	pps04310:Wnt signaling pathway,pps04330:Notch signaling pathway,pps04722:Neurotrophin signaling pathway,pps05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Ursus maritimus	umr04310:Wnt signaling pathway,umr04330:Notch signaling pathway,umr04722:Neurotrophin signaling pathway,umr05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Columba livia	clv04310:Wnt signaling pathway,clv04330:Notch signaling pathway,
PSEN1	presenilin 1(PSEN1)	Canis lupus familiaris	cfa04310:Wnt signaling pathway,cfa04330:Notch signaling pathway,cfa04722:Neurotrophin signaling pathway,cfa05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Macaca mulatta	mcc04310:Wnt signaling pathway,mcc04330:Notch signaling pathway,mcc04722:Neurotrophin signaling pathway,mcc05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Sarcophilus harrisii	shr04310:Wnt signaling pathway,shr04330:Notch signaling pathway,shr04722:Neurotrophin signaling pathway,shr05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04330:Notch signaling pathway,hsa04722:Neurotrophin signaling pathway,hsa05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Taeniopygia guttata	tgu04310:Wnt signaling pathway,tgu04330:Notch signaling pathway,
PSEN1	presenilin 1(PSEN1)	Pongo abelii	pon04310:Wnt signaling pathway,pon04330:Notch signaling pathway,pon04722:Neurotrophin signaling pathway,pon05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Macaca fascicularis	mcf04310:Wnt signaling pathway,mcf04330:Notch signaling pathway,mcf04722:Neurotrophin signaling pathway,mcf05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Pan troglodytes	ptr04310:Wnt signaling pathway,ptr04330:Notch signaling pathway,ptr04722:Neurotrophin signaling pathway,ptr05010:Alzheimer's disease,
PSEN1	presenilin 1(PSEN1)	Lipotes vexillifer	lve04310:Wnt signaling pathway,lve04330:Notch signaling pathway,lve04722:Neurotrophin signaling pathway,lve05010:Alzheimer's disease,
PSEN1	presenilin 1(Psen1)	Nannospalax galili	ngi04310:Wnt signaling pathway,ngi04330:Notch signaling pathway,ngi04722:Neurotrophin signaling pathway,ngi05010:Alzheimer's disease,
PSEN1	presenilin 1(Psen1)	Rattus norvegicus	rno04310:Wnt signaling pathway,rno04330:Notch signaling pathway,rno04722:Neurotrophin signaling pathway,rno05010:Alzheimer's disease,
PSEN1	presenilin 1(Psen1)	Heterocephalus glaber	hgl04310:Wnt signaling pathway,hgl04330:Notch signaling pathway,hgl04722:Neurotrophin signaling pathway,hgl05010:Alzheimer's disease,
PSEN1	presenilin 1(Psen1)	Mus musculus	mmu04310:Wnt signaling pathway,mmu04330:Notch signaling pathway,mmu04722:Neurotrophin signaling pathway,mmu05010:Alzheimer's disease,
PSEN1	presenilin 1(Psen1)	Cricetulus griseus	cge04310:Wnt signaling pathway,cge04330:Notch signaling pathway,cge04722:Neurotrophin signaling pathway,cge05010:Alzheimer's disease,
PSEN1	presenilin 1(psen1)	Anolis carolinensis	acs04310:Wnt signaling pathway,acs04330:Notch signaling pathway,
PSEN1	presenilin 1(psen1)	Danio rerio	dre04310:Wnt signaling pathway,dre04330:Notch signaling pathway,
PSEN1	presenilin 1(psen1)	Takifugu rubripes	tru04310:Wnt signaling pathway,tru04330:Notch signaling pathway,
PSEN1	presenilin 1(psen1)	Callorhinchus milii	cmk04310:Wnt signaling pathway,cmk04330:Notch signaling pathway,
PSEN1	presenilin 1(psen1)	Xenopus tropicalis	xtr04310:Wnt signaling pathway,xtr04330:Notch signaling pathway,
PSEN2	presenilin 2 (Alzheimer disease 4)(PSEN2)	Gallus gallus	gga04330:Notch signaling pathway,
PSEN2	presenilin 2(PSEN2)	Canis lupus familiaris	cfa04330:Notch signaling pathway,cfa04722:Neurotrophin signaling pathway,cfa05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Myotis davidii	myd04330:Notch signaling pathway,myd04722:Neurotrophin signaling pathway,myd05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Sus scrofa	ssc04330:Notch signaling pathway,ssc04722:Neurotrophin signaling pathway,ssc05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Alligator mississippiensis	amj04330:Notch signaling pathway,
PSEN2	presenilin 2(PSEN2)	Camelus ferus	cfr04330:Notch signaling pathway,cfr04722:Neurotrophin signaling pathway,cfr05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Bos taurus	bta04330:Notch signaling pathway,bta04722:Neurotrophin signaling pathway,bta05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Gorilla gorilla	ggo04330:Notch signaling pathway,ggo04722:Neurotrophin signaling pathway,ggo05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Meleagris gallopavo	mgp04330:Notch signaling pathway,
PSEN2	presenilin 2(PSEN2)	Callithrix jacchus	cjc04330:Notch signaling pathway,cjc04722:Neurotrophin signaling pathway,cjc05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Nomascus leucogenys	nle04330:Notch signaling pathway,nle04722:Neurotrophin signaling pathway,nle05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Equus caballus	ecb04330:Notch signaling pathway,ecb04722:Neurotrophin signaling pathway,ecb05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Macaca fascicularis	mcf04330:Notch signaling pathway,mcf04722:Neurotrophin signaling pathway,mcf05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Python bivittatus	pbi04330:Notch signaling pathway,
PSEN2	presenilin 2(PSEN2)	Ficedula albicollis	fab04330:Notch signaling pathway,
PSEN2	presenilin 2(PSEN2)	Felis catus	fca04330:Notch signaling pathway,fca04722:Neurotrophin signaling pathway,fca05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Oryctolagus cuniculus	ocu04330:Notch signaling pathway,ocu04722:Neurotrophin signaling pathway,ocu05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Falco peregrinus	fpg04330:Notch signaling pathway,
PSEN2	presenilin 2(PSEN2)	Sarcophilus harrisii	shr04330:Notch signaling pathway,shr04722:Neurotrophin signaling pathway,shr05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Pseudopodoces humilis	phi04330:Notch signaling pathway,
PSEN2	presenilin 2(PSEN2)	Latimeria chalumnae	lcm04330:Notch signaling pathway,
PSEN2	presenilin 2(PSEN2)	Pan paniscus	pps04330:Notch signaling pathway,pps04722:Neurotrophin signaling pathway,pps05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Pan troglodytes	ptr04330:Notch signaling pathway,ptr04722:Neurotrophin signaling pathway,ptr05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Pelodiscus sinensis	pss04330:Notch signaling pathway,
PSEN2	presenilin 2(PSEN2)	Taeniopygia guttata	tgu04330:Notch signaling pathway,
PSEN2	presenilin 2(PSEN2)	Tupaia chinensis	tup04330:Notch signaling pathway,tup04722:Neurotrophin signaling pathway,tup05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Macaca mulatta	mcc04330:Notch signaling pathway,mcc04722:Neurotrophin signaling pathway,mcc05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Chelonia mydas	cmy04330:Notch signaling pathway,
PSEN2	presenilin 2(PSEN2)	Ovis aries	oas04330:Notch signaling pathway,oas04722:Neurotrophin signaling pathway,oas05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Myotis brandtii	myb04330:Notch signaling pathway,myb04722:Neurotrophin signaling pathway,myb05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Ursus maritimus	umr04330:Notch signaling pathway,umr04722:Neurotrophin signaling pathway,umr05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Capra hircus	chx04330:Notch signaling pathway,chx04722:Neurotrophin signaling pathway,chx05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Homo sapiens	hsa04330:Notch signaling pathway,hsa04722:Neurotrophin signaling pathway,hsa05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Alligator sinensis	asn04330:Notch signaling pathway,
PSEN2	presenilin 2(PSEN2)	Lipotes vexillifer	lve04330:Notch signaling pathway,lve04722:Neurotrophin signaling pathway,lve05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Ornithorhynchus anatinus	oaa04330:Notch signaling pathway,oaa04722:Neurotrophin signaling pathway,oaa05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Monodelphis domestica	mdo04330:Notch signaling pathway,mdo04722:Neurotrophin signaling pathway,mdo05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Pongo abelii	pon04330:Notch signaling pathway,pon04722:Neurotrophin signaling pathway,pon05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Ailuropoda melanoleuca	aml04330:Notch signaling pathway,aml04722:Neurotrophin signaling pathway,aml05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Bos mutus	bom04330:Notch signaling pathway,bom04722:Neurotrophin signaling pathway,bom05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Panthera tigris altaica	ptg04330:Notch signaling pathway,ptg04722:Neurotrophin signaling pathway,ptg05010:Alzheimer's disease,
PSEN2	presenilin 2(PSEN2)	Columba livia	clv04330:Notch signaling pathway,
PSEN2	presenilin 2(Psen2)	Cricetulus griseus	cge04330:Notch signaling pathway,cge04722:Neurotrophin signaling pathway,cge05010:Alzheimer's disease,
PSEN2	presenilin 2(Psen2)	Rattus norvegicus	rno04330:Notch signaling pathway,rno04722:Neurotrophin signaling pathway,rno05010:Alzheimer's disease,
PSEN2	presenilin 2(Psen2)	Mus musculus	mmu04330:Notch signaling pathway,mmu04722:Neurotrophin signaling pathway,mmu05010:Alzheimer's disease,
